Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Características de roupas esportivas (product.metafields.shopify.activewear-clothing-features),Atividade (product.metafields.shopify.activity),Grupo de idade (product.metafields.shopify.age-group),Características de roupas (product.metafields.shopify.clothing-features),Cor (product.metafields.shopify.color-pattern),Estado (product.metafields.shopify.condition),Tecido (product.metafields.shopify.fabric),Decote (product.metafields.shopify.neckline),Características do vestuário exterior (product.metafields.shopify.outerwear-clothing-features),Tamanho (product.metafields.shopify.size),Tipo de comprimento da manga (product.metafields.shopify.sleeve-length-type),Logotipo esportivo (product.metafields.shopify.sports-logo),Gênero alvo (product.metafields.shopify.target-gender),Tipo de comprimento do top (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
chinelo-slide-nike-victori-print-feminino-branco-roxo-1,Chinelo Slide Nike Victori Print Feminino - Branco+Roxo,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      Pise macio e com estilo com o Chinelo Slide Nike Victori Print Feminino! Uma peça que combina o conforto clássico da Nike com um design moderno e estampado, ideal para mulheres que buscam relaxamento e um toque de personalidade. Confeccionado com espuma macia na tira e na sola, este chinelo oferece amortecimento superior e uma sensação de bem-estar a cada passo. A estampa exclusiva adiciona um elemento visual único, destacando a peça. O design slide, fácil de calçar, é perfeito para a piscina, praia, academia ou para um look casual descontraído. Sinta o conforto e o estilo Nike. Garanta já o seu e vista a leveza!
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Chinelo Slide Nike Victori Print Feminino
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Feminino
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Dia a Dia
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Borracha
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> Contra defeito de fabricação
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Estrangeira - Adquirida no mercado interno
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/nike"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Nike
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,33.5,33.5,,,,,,,,SKU_1768054964022_184,0.0,,0,deny,manual,94.99,229.99,true,true,,,,,1768054964022/368,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/HZM-5146-152_zoom1_fd38de2d-a305-42a0-884e-f5f616b7abc7.jpg?v=1768054968,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
chinelo-slide-nike-victori-print-feminino-branco-roxo-1,,,,,,,,,35,,,,,,,,SKU_1768054964022_468,0.0,,0,deny,manual,94.99,229.99,true,true,,,,,1768054964022/166,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/HZM-5146-152_zoom2_b0ed52bb-fcb0-496b-9b01-0f4fc3a08565.jpg?v=1768054968,2,"",,,,,,,,,,,,,,,,,,,kg,,,
chinelo-slide-nike-victori-print-feminino-branco-roxo-1,,,,,,,,,36,,,,,,,,SKU_1768054964022_923,0.0,,0,deny,manual,94.99,229.99,true,true,,,,,1768054964022/353,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/HZM-5146-152_zoom3_68d47899-ca46-46f1-8dc6-ff332a83f120.jpg?v=1768054968,3,"",,,,,,,,,,,,,,,,,,,kg,,,
chinelo-slide-nike-victori-print-feminino-branco-roxo-1,,,,,,,,,37.5,,,,,,,,SKU_1768054964022_834,0.0,,0,deny,manual,94.99,229.99,true,true,,,,,1768054964022/915,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/HZM-5146-152_zoom4_3e16718c-09da-4f95-845d-c4e62b3c4813.jpg?v=1768054968,4,"",,,,,,,,,,,,,,,,,,,kg,,,
chinelo-slide-nike-victori-print-feminino-branco-roxo-1,,,,,,,,,39,,,,,,,,SKU_1768054964022_362,0.0,,0,deny,manual,94.99,229.99,true,true,,,,,1768054964022/598,,,,,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-i-25-26-j-martinez-nº-70-torcedor-nike-masculina-branco-preto-1,Camisa Corinthians I 25/26 J. Martinez Nº 70 Torcedor Nike Masculina - Branco+Preto,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      Todo poderoso Timão! A Camisa Corinthians I 25/26 J. Martinez Nº 70 Torcedor Nike chega para eternizar um dos momentos mais lendários da história do Time do Povo. Com um visual que resgata o estilo total 90, símbolo da era em que o Timão conquistou o mundo, a camisa do Corinthians une o passado e o presente em um design que exala tradição, celebrando a habilidade do jogador em campo. Com detalhes únicos que remetem ao manto da época e o número 70 em destaque, essa camisa Corinthians masculina traz o estilo que você precisa da bancada ao dia a dia. Por fim, o escudo centralizado exibe o orgulho de pertencer à Fiel Torcida, prestando homenagem a um dos seus grandes craques. Peça já o manto que colocou o Corinthians no topo do mundo!
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Camisa Corinthians I 25/26 J. Martinez Nº 70 Torcedor Nike Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Masculino
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Jogo
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Clube:</strong> Nacional
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Time:</strong> Corinthians SP
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gola:</strong> Gola Careca
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Poliéster
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Tecnologia:</strong> Dri-Fit
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Definição da Tecnologia:</strong> Tecido de desempenho que afasta o suor da pele para ajudá-lo a se manter seco e confortável.
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Manga:</strong> Manga Curta
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Escudo:</strong> Bordado
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Patrocínio:</strong> Sem patrocínio
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Número:</strong> Com número
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Composição:</strong> 100% Poliéster
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Dimensões Aproximadas:</strong> Medidas da Peça ( Tamanho M) - Ombro: 45 cm, Tórax: 110 cm, Comprimento: 73 cm
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> Contra defeito de fabricação
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Kit composto por:</strong> 1 Camisa Corinthians I 25/26 s/n Torcedor Nike Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome do Produto 1:</strong> Camisa Corinthians I 25/26 s/n Torcedor Nike Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Nacional
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/nike"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Nike
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,EP,EP,,,,,,,,SKU_1768054960142_796,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054960142/880,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/SGL-03C9-028_zoom1_9e4c4350-23a5-4215-8777-cbbe9f6536c9.jpg?v=1768054963,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
camisa-corinthians-i-25-26-j-martinez-nº-70-torcedor-nike-masculina-branco-preto-1,,,,,,,,,P,,,,,,,,SKU_1768054960142_996,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054960142/458,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/SGL-03C9-028_zoom2_b908aeb6-1968-4b38-ac66-74f19f090e7e.jpg?v=1768054963,2,"",,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-i-25-26-j-martinez-nº-70-torcedor-nike-masculina-branco-preto-1,,,,,,,,,M,,,,,,,,SKU_1768054960142_402,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054960142/227,,,,,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-i-25-26-j-martinez-nº-70-torcedor-nike-masculina-branco-preto-1,,,,,,,,,G,,,,,,,,SKU_1768054960142_409,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054960142/460,,,,,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-i-25-26-j-martinez-nº-70-torcedor-nike-masculina-branco-preto-1,,,,,,,,,GG,,,,,,,,SKU_1768054960142_900,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054960142/290,,,,,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-i-25-26-j-martinez-nº-70-torcedor-nike-masculina-branco-preto-1,,,,,,,,,Egg,,,,,,,,SKU_1768054960142_723,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054960142/159,,,,,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-i-25-26-j-martinez-nº-70-torcedor-nike-masculina-branco-preto-1,,,,,,,,,Eegg,,,,,,,,SKU_1768054960142_463,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054960142/291,,,,,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-i-25-26-matheus-donelli-nº-32-torcedor-nike-masculina-amarelo-branco,Camisa Corinthians I 25/26 Matheus Donelli Nº 32 Torcedor Nike Masculina - Amarelo+Branco,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      Todo poderoso Timão! A Camisa Corinthians I 25/26 Matheus Donelli Nº 32 Torcedor Nike chega para eternizar um dos momentos mais lendários da história do Time do Povo. Com um visual que resgata o estilo total 90, símbolo da era em que o Timão conquistou o mundo, a camisa do Corinthians une o passado e o presente em um design que exala tradição, celebrando a habilidade do goleiro em campo. Com detalhes únicos que remetem ao manto da época e o número 32 em destaque, essa camisa Corinthians goleiro traz o estilo que você precisa da bancada ao dia a dia. Por fim, o escudo centralizado exibe o orgulho de pertencer à Fiel Torcida, prestando homenagem a um dos seus grandes craques. Peça já o manto que colocou o Corinthians no topo do mundo!
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Camisa Corinthians I 25/26 Matheus Donelli Nº 32 Torcedor Nike Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Masculino
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Jogo
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Clube:</strong> Nacional
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Time:</strong> Corinthians SP
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gola:</strong> Gola Careca
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Poliéster
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Tecnologia:</strong> Dri-Fit
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Manga:</strong> Manga Curta
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Escudo:</strong> Bordado
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Patrocínio:</strong> Sem patrocínio
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Número:</strong> Com número
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Composição:</strong> 100% Poliéster
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Dimensões Aproximadas:</strong> Medidas da Peça ( Tamanho M) - Ombro: 45 cm, Tórax: 110 cm, Comprimento: 73 cm
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> Contra defeito de fabricação
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Kit composto por:</strong> 1 Camisa Corinthians I 25/26 s/n Torcedor Nike Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome do Produto 1:</strong> Camisa Corinthians I 25/26 s/n Torcedor Nike Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Nacional
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/nike"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Nike
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,EP,EP,,,,,,,,SKU_1768054956431_841,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054956432/1,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/SGL-03CL-028_zoom1.jpg?v=1768054959,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
camisa-corinthians-i-25-26-matheus-donelli-nº-32-torcedor-nike-masculina-amarelo-branco,,,,,,,,,P,,,,,,,,SKU_1768054956432_525,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054956432/734,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/SGL-03CL-028_zoom2.jpg?v=1768054959,2,"",,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-i-25-26-matheus-donelli-nº-32-torcedor-nike-masculina-amarelo-branco,,,,,,,,,M,,,,,,,,SKU_1768054956432_644,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054956432/533,,,,,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-i-25-26-matheus-donelli-nº-32-torcedor-nike-masculina-amarelo-branco,,,,,,,,,G,,,,,,,,SKU_1768054956432_750,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054956432/931,,,,,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-i-25-26-matheus-donelli-nº-32-torcedor-nike-masculina-amarelo-branco,,,,,,,,,GG,,,,,,,,SKU_1768054956432_543,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054956432/435,,,,,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-i-25-26-matheus-donelli-nº-32-torcedor-nike-masculina-amarelo-branco,,,,,,,,,Egg,,,,,,,,SKU_1768054956432_263,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054956432/821,,,,,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-i-25-26-matheus-donelli-nº-32-torcedor-nike-masculina-amarelo-branco,,,,,,,,,Eegg,,,,,,,,SKU_1768054956432_352,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054956432/505,,,,,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-ii-25-26-hugo-n-46-torcedor-nike-masculina-preto-branco,Camisa Corinthians II 25/26 Hugo N° 46 Torcedor Nike Masculina - Preto+Branco,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      A loucura que dominou o mundo! A Camisa Corinthians II 25/26 s/n Torcedor Nike Masculina chega para eternizar um dos momentos mais lendários da história do Time do Povo. Com um visual que resgata o estilo total 90, símbolo da era que o Timão conquistou o mundo, a camisa do Corinthians une o passado e o presente em um design que exala identidade e tradição.
Vestida por Hugo, o camisa 46 do Corinthians e jovem talento lateral esquerdo alvinegro, esse manto representa reflexo, coragem e futuro promissor no gol. Com detalhes únicos que remetem ao manto da época, essa camisa Corinthians masculina traz o estilo que você precisa da bancada ao dia a dia. O tecido tecnológico afasta a umidade do corpo, enquanto o escudo centralizado exibe o orgulho de pertencer à Fiel Torcida. Não perca tempo – peça já o manto que colocou o Corinthians no topo do mundo!
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Camisa Corinthians II 25/26 Hugo N° 46 Torcedor Nike Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Masculino
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Jogo
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Clube:</strong> Nacional
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Time:</strong> Corinthians SP
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gola:</strong> Gola Careca
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Poliéster
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Tecnologia:</strong> Dri-Fit
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Definição da Tecnologia:</strong> Tecido de desempenho que afasta o suor da pele para ajudá-lo a se manter seco e confortável
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Manga:</strong> Manga Curta
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Escudo:</strong> Bordado
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Patrocínio:</strong> Sem patrocínio
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Número:</strong> Com número
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Composição:</strong> 100% Poliéster
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Dimensões Aproximadas:</strong> Medidas da Peça ( Tamanho M)- Ombro: 48 cm, Tórax: 106 cm, ,Comprimento: 73 cm
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> Contra defeito de fabricação
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Kit composto por:</strong> 1 Camisa Corinthians II 25/26 s/n Torcedor Nike Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome do Produto 1:</strong> Camisa Corinthians II 25/26 s/n Torcedor Nike Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Nacional
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/nike"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Nike
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,EP,EP,,,,,,,,SKU_1768054952524_224,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054952524/732,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/SGL-03CQ-026_zoom1.jpg?v=1768054955,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
camisa-corinthians-ii-25-26-hugo-n-46-torcedor-nike-masculina-preto-branco,,,,,,,,,P,,,,,,,,SKU_1768054952524_801,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054952524/612,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/SGL-03CQ-026_zoom2.jpg?v=1768054955,2,"",,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-ii-25-26-hugo-n-46-torcedor-nike-masculina-preto-branco,,,,,,,,,M,,,,,,,,SKU_1768054952524_7,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054952524/224,,,,,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-ii-25-26-hugo-n-46-torcedor-nike-masculina-preto-branco,,,,,,,,,G,,,,,,,,SKU_1768054952524_429,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054952524/944,,,,,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-ii-25-26-hugo-n-46-torcedor-nike-masculina-preto-branco,,,,,,,,,GG,,,,,,,,SKU_1768054952524_990,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054952524/467,,,,,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-ii-25-26-hugo-n-46-torcedor-nike-masculina-preto-branco,,,,,,,,,Egg,,,,,,,,SKU_1768054952524_580,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054952524/906,,,,,,,,,,,,,,,,,,,,,,kg,,,
camisa-corinthians-i-25-26-j-martinez-nº-70-torcedor-nike-masculina-branco-preto,Camisa Corinthians I 25/26 J. Martinez Nº 70 Torcedor Nike Masculina - Branco+Preto,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      Todo poderoso Timão! A Camisa Corinthians I 25/26 J. Martinez Nº 70 Torcedor Nike chega para eternizar um dos momentos mais lendários da história do Time do Povo. Com um visual que resgata o estilo total 90, símbolo da era em que o Timão conquistou o mundo, a camisa do Corinthians une o passado e o presente em um design que exala tradição, celebrando a habilidade do jogador em campo. Com detalhes únicos que remetem ao manto da época e o número 70 em destaque, essa camisa Corinthians masculina traz o estilo que você precisa da bancada ao dia a dia. Por fim, o escudo centralizado exibe o orgulho de pertencer à Fiel Torcida, prestando homenagem a um dos seus grandes craques. Peça já o manto que colocou o Corinthians no topo do mundo!
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Camisa Corinthians I 25/26 J. Martinez Nº 70 Torcedor Nike Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Masculino
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Jogo
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Clube:</strong> Nacional
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Time:</strong> Corinthians SP
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gola:</strong> Gola Careca
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Poliéster
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Tecnologia:</strong> Dri-Fit
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Definição da Tecnologia:</strong> Tecido de desempenho que afasta o suor da pele para ajudá-lo a se manter seco e confortável.
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Manga:</strong> Manga Curta
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Escudo:</strong> Bordado
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Patrocínio:</strong> Sem patrocínio
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Número:</strong> Com número
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Composição:</strong> 100% Poliéster
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Dimensões Aproximadas:</strong> Medidas da Peça ( Tamanho M) - Ombro: 45 cm, Tórax: 110 cm, Comprimento: 73 cm
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> Contra defeito de fabricação
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Kit composto por:</strong> 1 Camisa Corinthians I 25/26 s/n Torcedor Nike Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome do Produto 1:</strong> Camisa Corinthians I 25/26 s/n Torcedor Nike Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Nacional
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/nike"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Nike
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,EP,EP,,,,,,,,SKU_1768054949209_552,0.0,,0,deny,manual,379.99,399.99,true,true,,,,,1768054949209/0,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/SGL-03C9-028_zoom1.jpg?v=1768054952,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
